DATE,TIMESTAMP,XLAT,XLONG,HGT,RAINC,RAINNC,T_500hPa,T_700hPa,T_850hPa,QVAPOR_500,QVAPOR_700,QVAPOR_850,QCLOUD_500,QCLOUD_700,QCLOUD_850,QRAIN_500,QRAIN_700,QRAIN_850,QICE_500,QICE_700,QICE_850,QSNOW_500,QSNOW_700,QSNOW_850,QGRAUP_500,QGRAUP_700,QGRAUP_850,PRECIPITACION,LLUVIA
2015-02-04[00:00:00],1423004416.00000000,42.88440323,-1.43899536,804.25915527,0.00000000,10.12380505,239.99320984,258.47677612,267.84866333,0.00016144,0.00062443,0.00146792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.32700014,1
2015-02-04[00:00:00],1423004416.00000000,42.88381958,-1.40219116,847.29333496,0.00000000,10.53375721,239.96165466,258.65783691,267.66680908,0.00016780,0.00059980,0.00151183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.88322449,-1.36535645,803.54760742,0.00000000,9.57203960,239.91670227,258.69183350,267.61834717,0.00017342,0.00059468,0.00151993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.69300008,1
2015-02-04[00:00:00],1423004416.00000000,42.88261414,-1.32855225,753.12939453,0.00000000,8.71299553,239.85328674,258.69570923,267.57147217,0.00017753,0.00058701,0.00150927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.86000013,1
2015-02-04[00:00:00],1423004416.00000000,42.88199234,-1.29174805,880.10766602,0.00000000,10.81996250,239.78895569,258.60348511,267.02072144,0.00017988,0.00059347,0.00164888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.88135910,-1.25491333,1091.71166992,0.00000000,12.37756824,239.76570129,258.31253052,266.34890747,0.00018101,0.00062821,0.00187856,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.88071823,-1.21810913,1138.00354004,0.00000000,13.63694954,239.80111694,258.06845093,265.92861938,0.00017991,0.00065613,0.00197578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.88005447,-1.18130493,1091.94360352,0.00000000,13.72026730,239.84352112,258.17028809,266.03613281,0.00017797,0.00063749,0.00190623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.87939072,-1.14447021,988.80072021,0.00000000,12.89544582,239.88034058,258.36672974,266.59594727,0.00017612,0.00060903,0.00172981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.87871552,-1.10766602,916.27929688,0.00000000,11.14685440,239.90126038,258.37081909,267.08752441,0.00017609,0.00060638,0.00158238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.29699993,1
2015-02-04[00:00:00],1423004416.00000000,42.87801743,-1.07086182,1022.99780273,0.00000000,10.40302563,239.90812683,258.41046143,266.57019043,0.00017788,0.00060446,0.00171652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.87731171,-1.03405762,1197.72241211,0.00000000,11.80834770,239.92710876,258.42626953,265.32705688,0.00017896,0.00060440,0.00202414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.87660980,-0.99725342,1278.76684570,0.00000000,13.92511940,239.94754028,258.37942505,264.83511353,0.00017989,0.00060385,0.00198964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.87587738,-0.96044922,1178.47167969,0.00000000,14.85896873,239.95678711,258.16647339,265.85839844,0.00018122,0.00061899,0.00187060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.87514496,-0.92364502,1026.09228516,0.00000000,12.45216084,239.95156860,258.30099487,266.82806396,0.00018278,0.00060280,0.00162996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.87439346,-0.88684082,1092.26171875,0.00000000,12.34113693,239.93955994,258.96893311,267.43206787,0.00018366,0.00052949,0.00149105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.92250824,-4.12796021,983.91711426,0.00000000,26.36468315,238.20480347,258.75534058,267.91967773,0.00017346,0.00119400,0.00302660,0.00000000,0.00000000,0.00000086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000022,0.00000000,0.00000000,0.00001999,0.00008728,0.00000000,0.00000011,0.00000215,20.20800018,1
2015-02-04[00:00:00],1423004416.00000000,42.92277145,-4.09112549,954.87097168,0.00000000,25.58356857,238.18608093,258.74008179,267.83096313,0.00018076,0.00113408,0.00299777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00005453,0.00000000,0.00000003,0.00000008,19.67300034,1
2015-02-04[00:00:00],1423004416.00000000,42.92303467,-4.05426025,964.95678711,0.00000000,25.25395012,238.17567444,258.65875244,267.87762451,0.00018404,0.00113556,0.00296563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006,0.00000001,0.00000000,0.00000000,0.00005158,0.00000000,0.00000002,0.00000024,17.71899986,1
2015-02-04[00:00:00],1423004416.00000000,42.92327881,-4.01742554,964.26074219,0.00000000,26.37501144,238.16406250,258.61032104,267.92355347,0.00018748,0.00112467,0.00289724,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00002985,0.00000000,0.00000000,0.00000000,16.29500008,1
2015-02-04[00:00:00],1423004416.00000000,42.92350769,-3.98059082,961.71356201,0.00000000,24.30300713,238.15472412,258.48297119,268.04525757,0.00019203,0.00113914,0.00279474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00002227,0.00000000,0.00000000,0.00000001,15.03999996,1
2015-02-04[00:00:00],1423004416.00000000,42.92372894,-3.94372559,931.03338623,0.00000000,21.82704544,238.17866516,258.30401611,268.18643188,0.00018873,0.00113150,0.00271741,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000453,0.00000000,0.00000000,0.00000000,14.68299961,1
2015-02-04[00:00:00],1423004416.00000000,42.92394638,-3.90689087,885.04821777,0.00000000,27.18045998,238.23809814,258.29220581,268.25018311,0.00017816,0.00111611,0.00272501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,13.81299973,1
2015-02-04[00:00:00],1423004416.00000000,42.92414474,-3.87002563,906.07080078,0.00000000,31.90156555,238.29573059,258.39782715,268.10739136,0.00016944,0.00108788,0.00278136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000090,0.00000000,0.00000000,0.00000000,12.77900028,1
2015-02-04[00:00:00],1423004416.00000000,42.92433548,-3.83319092,978.15661621,0.00000000,26.04262924,238.31947327,258.32177734,267.88641357,0.00016672,0.00109581,0.00275060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000097,0.00000000,0.00000000,0.00000000,10.95300007,1
2015-02-04[00:00:00],1423004416.00000000,42.92450714,-3.79632568,957.65649414,0.00000000,19.33366585,238.31184387,258.21252441,267.83984375,0.00016672,0.00111407,0.00266910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000009,0.00000000,0.00000000,0.00000038,0.00000000,0.00000000,0.00000000,12.21100044,1
2015-02-04[00:00:00],1423004416.00000000,42.92467117,-3.75949097,844.51165771,0.00000000,16.76895714,238.30204773,258.19668579,267.99566650,0.00016597,0.00113443,0.00253217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,13.64200020,1
2015-02-04[00:00:00],1423004416.00000000,42.92482758,-3.72262573,809.20996094,0.00000000,16.70868683,238.30677795,258.17422485,268.17175293,0.00016800,0.00114807,0.00247823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.06999969,1
2015-02-04[00:00:00],1423004416.00000000,42.92496109,-3.68579102,841.18078613,0.00000000,16.39260864,238.34077454,258.10675049,268.09097290,0.00017088,0.00115140,0.00254042,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.24499989,1
2015-02-04[00:00:00],1423004416.00000000,42.92509842,-3.64892578,856.48022461,0.00000000,15.13506985,238.38105774,258.11239624,267.83767700,0.00017193,0.00113239,0.00266603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.06700039,1
2015-02-04[00:00:00],1423004416.00000000,42.92521667,-3.61209106,762.58294678,0.00000000,13.42944908,238.40411377,258.16665649,267.69860840,0.00016905,0.00110434,0.00276006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000012,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,13.72900009,1
2015-02-04[00:00:00],1423004416.00000000,42.92531967,-3.57522583,624.61175537,0.00000000,11.60093403,238.42251587,258.09756470,267.68521118,0.00016436,0.00109328,0.00279714,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000005,0.00000000,0.00000000,0.00000015,0.00000000,0.00000000,0.00000000,13.81200027,1
2015-02-04[00:00:00],1423004416.00000000,42.92541122,-3.53839111,579.68298340,0.00000000,10.16835499,238.45506287,258.00143433,267.72918701,0.00016079,0.00110803,0.00275903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,13.49899960,1
2015-02-04[00:00:00],1423004416.00000000,42.92549515,-3.50152588,572.56097412,0.00000000,9.47703457,238.49374390,257.99923706,267.76174927,0.00015863,0.00112569,0.00266928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.53299999,1
2015-02-04[00:00:00],1423004416.00000000,42.92556000,-3.46469116,633.96386719,0.00000000,9.11916065,238.53507996,258.02713013,267.72552490,0.00015579,0.00114036,0.00269617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000035,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,11.44600010,1
2015-02-04[00:00:00],1423004416.00000000,42.92562485,-3.42782593,771.59332275,0.00000000,7.41583920,238.59785461,258.02456665,267.57931519,0.00015308,0.00114939,0.00276370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000042,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,9.87699986,1
2015-02-04[00:00:00],1423004416.00000000,42.92567444,-3.39099121,851.91668701,0.00000000,6.91355658,238.65576172,257.97509766,267.35723877,0.00014877,0.00116064,0.00289888,0.00000000,0.00000000,0.00005091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000004,0.00000000,0.00000000,0.00000022,0.00000000,0.00000000,0.00000001,9.06599998,1
2015-02-04[00:00:00],1423004416.00000000,42.92570114,-3.35412598,829.86218262,0.00000000,8.03040218,238.68333435,257.90902710,267.50738525,0.00014525,0.00117366,0.00293164,0.00000000,0.00000000,0.00011755,0.00000000,0.00000000,0.00000001,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00002215,0.00000000,0.00000000,0.00000000,9.46100044,1
2015-02-04[00:00:00],1423004416.00000000,42.92572403,-3.31729126,746.08343506,0.00000000,10.30545521,238.69284058,257.84298706,267.52462769,0.00014161,0.00118409,0.00293256,0.00000000,0.00000000,0.00021204,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00011429,0.00000000,0.00000000,0.00000060,9.89799976,1
2015-02-04[00:00:00],1423004416.00000000,42.92573929,-3.28042603,777.03344727,0.00000000,10.14146900,238.70588684,257.72375488,267.42199707,0.00013874,0.00120208,0.00290885,0.00000000,0.00000000,0.00004036,0.00000000,0.00000000,0.00000001,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00023592,0.00000000,0.00000000,0.00000400,10.27700043,1
2015-02-04[00:00:00],1423004416.00000000,42.92573929,-3.24359131,860.81005859,0.00000000,8.84999084,238.73330688,257.62081909,267.42877197,0.00013578,0.00120319,0.00291500,0.00000000,0.00000000,0.00000866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00032063,0.00000000,0.00000000,0.00000848,11.14400005,1
2015-02-04[00:00:00],1423004416.00000000,42.92572403,-3.20672607,824.04785156,0.00000000,8.19966602,238.77026367,257.68643188,267.43603516,0.00013083,0.00117347,0.00291675,0.00000000,0.00000000,0.00000918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00028988,0.00000000,0.00000000,0.00000750,11.83199978,1
2015-02-04[00:00:00],1423004416.00000000,42.92570877,-3.16989136,816.29724121,0.00000000,7.99414968,238.79292297,257.77841187,267.35610962,0.00012811,0.00114465,0.00289566,0.00000000,0.00000000,0.00003587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00011057,0.00000000,0.00000000,0.00000178,13.09799957,1
2015-02-04[00:00:00],1423004416.00000000,42.92567444,-3.13302612,806.14025879,0.00000000,8.21250629,238.79551697,257.76382446,267.24392700,0.00012763,0.00112121,0.00286908,0.00000000,0.00000000,0.00003583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000002,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,12.83199978,1
2015-02-04[00:00:00],1423004416.00000000,42.92562485,-3.09619141,688.42895508,0.00000000,10.90472698,238.80473328,257.79092407,267.75109863,0.00012719,0.00108220,0.00265567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000027,0.00000000,0.00000000,0.00000000,11.57400036,1
2015-02-04[00:00:00],1423004416.00000000,42.92556000,-3.05932617,731.98815918,0.00000000,11.35480881,238.80484009,258.09896851,267.84011841,0.00013074,0.00102215,0.00263075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00001215,0.00000000,0.00000000,0.00000000,12.30399990,1
2015-02-04[00:00:00],1423004416.00000000,42.92550278,-3.02249146,892.26696777,0.00000000,8.87771320,238.83476257,258.10067749,267.37255859,0.00013399,0.00100317,0.00290277,0.00000000,0.00000000,0.00000218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00008586,0.00000000,0.00000000,0.00000028,13.05900002,1
2015-02-04[00:00:00],1423004416.00000000,42.92531967,-2.94879150,775.42529297,0.00000000,8.12210655,238.97296143,258.11260986,267.31518555,0.00013133,0.00098720,0.00288753,0.00000000,0.00000000,0.00000965,0.00000000,0.00000000,0.00000001,0.00000000,0.00000004,0.00000001,0.00000000,0.00000000,0.00015416,0.00000000,0.00000000,0.00000225,11.16800022,1
2015-02-04[00:00:00],1423004416.00000000,42.92521667,-2.91192627,694.55566406,0.00000000,8.60140514,239.03982544,258.18478394,267.10910034,0.00013217,0.00093103,0.00284258,0.00000000,0.00000000,0.00000904,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000001,0.00000000,0.00000004,0.00017962,0.00000000,0.00000000,0.00000324,9.22399998,1
2015-02-04[00:00:00],1423004416.00000000,42.92509842,-2.87509155,660.96569824,0.00000000,8.66187859,239.10137939,257.93676758,266.91238403,0.00013374,0.00100757,0.00279759,0.00000000,0.00000000,0.00008369,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00015554,0.00000000,0.00000000,0.00000238,9.65200043,1
2015-02-04[00:00:00],1423004416.00000000,42.92496872,-2.83822632,677.03472900,0.00000000,8.27906895,239.15167236,258.01110840,266.91650391,0.00013491,0.00100827,0.00279941,0.00000000,0.00000000,0.00010285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00007253,0.00000000,0.00000000,0.00000000,10.21700001,1
2015-02-04[00:00:00],1423004416.00000000,42.92482758,-2.80139160,677.84539795,0.00000000,9.05773354,239.18434143,257.89804077,267.07406616,0.00013555,0.00104279,0.00283597,0.00000000,0.00000000,0.00001847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00004145,0.00000000,0.00000000,0.00000003,10.28699970,1
2015-02-04[00:00:00],1423004416.00000000,42.92467117,-2.76452637,635.90197754,0.00000000,9.79090405,239.21742249,257.89819336,266.92254639,0.00013237,0.00102724,0.00279711,0.00000000,0.00000000,0.00004205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00003432,0.00000000,0.00000000,0.00000000,10.05799961,1
2015-02-04[00:00:00],1423004416.00000000,42.92450714,-2.72769165,568.38232422,0.00000000,9.51683044,239.21336365,258.18112183,266.87191772,0.00013217,0.00096192,0.00279270,0.00000000,0.00000000,0.00003497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000002,0.00000000,0.00000000,0.00002118,0.00000000,0.00000000,0.00000000,9.76399994,1
2015-02-04[00:00:00],1423004416.00000000,42.92433548,-2.69085693,547.45831299,0.00000000,9.61039448,239.16004944,258.21463013,266.96096802,0.00014242,0.00096678,0.00276221,0.00000000,0.00000000,0.00000530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000008,0.00000000,0.00000000,0.00000087,0.00000000,0.00000000,0.00000000,9.08600044,1
2015-02-04[00:00:00],1423004416.00000000,42.92414474,-2.65399170,540.56811523,0.00000000,10.34649277,239.09284973,258.09002686,267.10760498,0.00015713,0.00099800,0.00270611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00000210,0.00000000,0.00000000,0.00000000,8.66499996,1
2015-02-04[00:00:00],1423004416.00000000,42.92394638,-2.61715698,540.50805664,0.00000000,12.21431541,239.06980896,257.95797729,267.17391968,0.00016499,0.00102295,0.00261391,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.24699974,1
2015-02-04[00:00:00],1423004416.00000000,42.92374039,-2.58029175,565.66809082,0.00000000,13.51247406,239.10697937,257.99377441,267.33193970,0.00016348,0.00100177,0.00251833,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.92700005,1
2015-02-04[00:00:00],1423004416.00000000,42.92351532,-2.54345703,599.53625488,0.00000000,13.58152580,239.17242432,258.16860962,267.49322510,0.00015832,0.00094958,0.00241226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000059,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.30099964,1
2015-02-04[00:00:00],1423004416.00000000,42.92327881,-2.50659180,619.15209961,0.00000000,15.81235695,239.22079468,258.29721069,267.21838379,0.00015498,0.00091227,0.00239203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.17000008,1
2015-02-04[00:00:00],1423004416.00000000,42.92303467,-2.46975708,648.25549316,0.00000000,16.37552071,239.22436523,258.23971558,266.94946289,0.00015596,0.00090393,0.00240273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,13.40299988,1
2015-02-04[00:00:00],1423004416.00000000,42.92277527,-2.43292236,696.32305908,0.00000000,15.16681767,239.20045471,258.10943604,267.07940674,0.00015999,0.00091089,0.00230558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15.78899956,1
2015-02-04[00:00:00],1423004416.00000000,42.92250824,-2.39605713,726.01232910,0.00000000,16.06755447,239.19502258,258.12759399,267.50122070,0.00016173,0.00090817,0.00217068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,16.82999992,1
2015-02-04[00:00:00],1423004416.00000000,42.92221832,-2.35922241,839.88305664,0.00000000,15.93322849,239.20193481,258.46255493,267.43930054,0.00016177,0.00085485,0.00213798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,28.43700027,1
2015-02-04[00:00:00],1423004416.00000000,42.92193222,-2.32235718,955.79663086,0.00000000,16.46840477,239.25180054,258.34988403,266.14035034,0.00016070,0.00087375,0.00234205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,36.27999878,1
2015-02-04[00:00:00],1423004416.00000000,42.92162323,-2.28552246,914.33563232,0.00000000,16.23801804,239.33500671,257.87188721,265.72485352,0.00015683,0.00094967,0.00236241,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,18.21199989,1
2015-02-04[00:00:00],1423004416.00000000,42.92130661,-2.24868774,849.53155518,0.00000000,17.46715927,239.39709473,257.68893433,265.99838257,0.00015572,0.00097064,0.00225097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,17.13699913,1
2015-02-04[00:00:00],1423004416.00000000,42.92098618,-2.21182251,742.89746094,0.00000000,16.59733963,239.44445801,257.69323730,266.22637939,0.00015830,0.00096087,0.00219148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.93500042,1
2015-02-04[00:00:00],1423004416.00000000,42.92064285,-2.17498779,605.29431152,0.00000000,16.98294449,239.47093201,257.66629028,266.39480591,0.00016241,0.00094664,0.00211396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.52700043,1
2015-02-04[00:00:00],1423004416.00000000,42.92029572,-2.13815308,574.91003418,0.00000000,18.30063629,239.46408081,257.61999512,266.51751709,0.00016691,0.00093859,0.00209813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.71300030,1
2015-02-04[00:00:00],1423004416.00000000,42.91992950,-2.10131836,563.78625488,0.00000000,17.43062210,239.44892883,257.42379761,266.58572388,0.00017300,0.00095339,0.00207916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.50199986,1
2015-02-04[00:00:00],1423004416.00000000,42.91955185,-2.06445312,510.64675903,0.00000000,16.73862457,239.43711853,257.34625244,266.72103882,0.00017820,0.00095488,0.00200164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.10499954,1
2015-02-04[00:00:00],1423004416.00000000,42.91916656,-2.02761841,549.12243652,0.00000000,15.06206226,239.41137695,257.70111084,266.88446045,0.00018507,0.00088773,0.00193174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.91800022,1
